Labels,11,13,15,17,21,26,34,35,36,46,48,50,51,53,55,56,60,62,70,71,72,73,84,91,97,98,99,108,111,113,114,115,117,121,126,129,131,146,154,160,184,186,193,194,195,198,204,214,215,217,227,228,231,236,240,253,269
0,0.0792124024,1.10048659,0.008487043114,0.1782279054,0.2263211497,0.5912640036,0.2234921353,1.867149485,0.3140205952,0.2942174946,0.09052845988,0.1612538192,6.611406586,0.2461242503,0.845875297,0.2291501641,0.08204141677,1.997284146,0.05092225869,0.3225076383,0.04809324431,0.08769944551,2.051035419,0.3621138395,0.8826524839,0.1584248048,0.9646939006,0.04243521557,0.3847459545,0.4130360982,0.2432952359,0.7638338803,0.6761344348,0.03111915809,0.08487043114,0.4271811701,0.7412017653,0.01414507186,2.933687903,2.449926446,5.774018332,1.165553921,1.270227453,2.585719135,19.8427068,0.0792124024,0.3790879258,3.140205952,0.6959375354,5.236505601,3.468371619,0.7270566934,1.694579608,0.9024555845,4.520764965,1.10048659,18.13681114
0,0.1487246106,1.841149975,1.15398157,0.5578690495,1.44475336,0.2288537885,0.09530515862,0.872315369,0.2859154759,1.109667707,0.07587990336,0.01092670608,0.1232289631,1.578909029,0.7096288562,0.9038814088,0.1584372382,1.890320152,0.03520827516,0.06191800114,0.02428156907,0.1384049437,0.4747046754,0.564546481,0.8516760353,1.239574101,0.3806135953,0.02731676521,0.1299063946,0.3587601831,0.3696868892,1.46842789,1.393762065,0.05888280501,2.445154006,0.5536197749,0.281059162,0.05524056965,0.4206781842,1.315454005,2.527711341,2.232083237,0.3174815157,0.1651146697,1.231075552,14.53434021,4.333046001,3.733291245,3.756965775,1.642648148,3.103184528,1.344591888,8.46394794,0.7855087596,2.399626064,5.971444875,17.61931356
0,0.07603599037,1.234679653,5.449245976,0.7151003856,1.212955084,0.1231058892,0.02715571085,0.6933758169,0.4254394699,0.9576914025,0.01991418795,0.01448304578,0.04163875663,2.496515017,0.09595017832,3.191701215,0.03801799518,2.887557253,0.3150062458,0.3276789109,0.4652678458,0.3475930988,0.6969965784,0.1538823615,1.144160617,0.1774173109,0.2172456868,0.02896609157,0.2226768289,0.3566450024,0.8780346507,0.2806090121,0.1068124627,0.1050020819,0.1031917012,2.377029889,0.2462117783,0.08146713254,0.4725093687,2.261165523,2.72824375,3.783695711,0.3747488097,0.6915654362,5.20846534,5.65743976,0.9595017832,2.295562757,12.29248511,6.238571972,4.076977388,1.231058892,4.696127596,1.453735721,1.47727067,5.565110343,10.20330576
0,0.08142217397,1.432642537,0.1861078262,0.7211678266,1.07593587,0.2132485509,0.04458833337,1.256227827,0.5563848555,0.3004865944,0.05428144931,0.02907934785,0.2849776089,0.9402322471,0.05815869569,0.6475001454,0.1492739856,1.163173914,0.7172905802,0.3024252176,0.04071108699,0.0562200725,0.7502471745,0.2306961596,1.591609639,0.2888548553,0.44976058,3.784192467,0.04264971018,0.8025900006,0.3450749278,0.3857860148,0.143458116,0.02714072466,0.1357036233,4.544132757,0.2054940581,3.51860109,0.153151232,0.6087276816,0.2132485509,4.978384351,1.737006378,1.250411957,18.84147878,0.04846557975,1.926991451,3.256886959,2.88660993,1.077874494,10.59845298,10.90475544,2.179012465,0.5738324642,2.295329857,1.843630654,7.06822015
0,0.5544443791,0.8772574857,0.8625507383,0.7125419142,0.3360491794,5.456203306,0.01838343432,0.3956115066,0.2845755633,0.4389964116,0.3904641449,0.08603447262,0.5632684276,1.638331667,0.1154479675,0.5845932114,0.04632625449,1.205217954,0.06470968881,0.0404435555,0.0161774222,0.01544208483,4.734102006,0.1654509089,0.714012589,0.112506618,0.6573916113,0.01250073534,0.2779575269,0.2970762986,0.8426966292,0.2389846462,0.7169539385,0.1867756927,0.1705982705,1.472880758,0.3603153127,0.1110359433,1.730984176,1.400817695,7.694570269,1.440525913,0.3536972763,0.3389905289,1.796429202,6.135655039,1.768486382,7.190864168,2.654567916,4.570121772,4.07523972,2.033207836,1.847902818,0.9544679099,2.775898582,11.23374904,14.2295135
0,0.1072041166,0.3752144082,0.766509434,0.4824185249,0.5789022298,1.184605489,0.04288164666,0.06968267581,0.6110634648,0.1822469983,0.1554459691,1.184605489,0.3323327616,0.2465694683,0.5949828473,0.1447255575,0.01072041166,1.072041166,0.09112349914,0.1768867925,0,0,2.669382504,0.3001715266,0.6593053173,0.1929674099,0.6217838765,0.005360205832,0.2572898799,0.7397084048,0.4073756432,0.1715265866,0.734348199,0.04824185249,0.06968267581,1.827830189,0.734348199,0.637864494,0.9487564322,3.007075472,4.164879931,2.744425386,0.8201114923,3.221483705,13.94189537,0.7289879931,1.822469983,1.886792453,0.6539451115,1.8385506,3.494854202,10.7525729,2.240566038,0.6968267581,5.955188679,7.129073756,15.46419383
0,0.1544565759,0.8774924311,0.5154148782,3.505492722,0.8567862959,0.555707898,0.02070613517,0.3128305287,1.308963518,0.3570409254,0.3346559144,0.09289779564,0.05260477584,1.029710506,0.5081397496,1.000609992,0.03749489342,0.5764140332,0.05148552529,0.1007325495,0.02070613517,0.0291005143,0.05596252749,0.1813185891,0.6732292057,0.1460621968,2.123777918,0.1001729242,0.03077939012,0.4185997056,0.5948816672,0.1578143275,0.3587198012,0.1701260836,0.2792530122,1.789681629,0.1455025715,0.2053824759,0.05932027914,0.5450750178,0.645247942,1.879781298,13.81434991,2.547973877,3.192662193,1.194799962,2.095796655,3.104801025,3.821121377,5.717691434,2.322444891,1.88313905,6.333838861,0.9983714904,2.456754957,23.19422914,4.461892317
0,0.3240733528,2.168798592,0.2181262951,0.4970163439,1.367444131,0.1703462495,0.04206721406,1.228778129,0.9535235187,0.5603768391,0.05401222546,0.03271894427,0.1854073509,1.214755725,0.03739307916,0.6735947733,0.2004684522,1.585051078,0.2685030823,0.1059470576,0.02752546105,0.03219959595,0.8013544604,0.2622709025,1.856150902,0.1641140697,0.4191140956,3.154521706,0.0789409449,0.7836966175,0.6024440532,0.3360183642,0.1765784294,0.03323829259,0.2591548125,3.147770178,0.1635947213,2.16620185,0.5063646137,0.6237373344,0.5582994459,9.374756555,1.837973711,0.7639613813,11.25168139,0.2311100032,2.09505113,5.585071852,2.858493163,1.21008159,10.72558154,8.654939782,3.014817008,0.8615988657,2.418085786,2.411853606,8.663249355
0,0.4469533541,5.473240929,2.522832082,0.5670882152,1.135468203,0.2247684497,0.02906488574,1.083797295,0.965600093,0.7970237557,0.05102502164,0.008396522548,0.08848642993,1.143864726,0.3158384251,2.011290093,0.1233642928,1.393176857,0.04973324894,0.0193765905,0.03746140829,0.02196013589,1.089610272,0.4508286722,0.4979783757,0.1743893145,0.1524291786,0.1259478382,0.1369279062,1.073463113,0.3145466524,0.2822523349,0.1233642928,0.1349902471,0.1130301112,1.191660315,0.1575962694,0.1388655652,0.3584669242,1.070233682,1.2917727,10.60609975,0.533502125,0.5399609885,6.594499632,2.747600532,8.180150621,5.725782491,7.477426272,2.843837598,2.488600106,2.948471187,1.73937194,1.558523762,0.6323227365,7.220363505,10.77532197
0,1.602515408,0.7530369186,0.06935866356,0.2985725326,0.3500961113,1.409632267,0.01783508491,0.03963352203,1.309227344,0.2397828083,0.1043682747,0.07596425056,0.1539101772,0.06407419395,2.209568853,0.5548693085,0.01387173271,0.2477095127,0.01387173271,0.02510123062,0.005284469604,0.007266145706,0.3652889614,0.1895803471,1.371319862,0.1175794487,0.4201153335,0.08256983757,0.2827191238,1.18966622,1.681782452,0.3190498524,0.2232688408,0.2483700714,0.1023865986,1.871362799,0.2873430347,0.01321117401,2.510123062,3.095378071,1.292052818,1.004709784,5.880954111,3.446134741,2.817282858,0.507309082,0.1426806793,2.74990587,0.3606650505,7.754298586,0.4855106449,0.8019182625,2.330451096,1.290731701,1.620350492,41.14421978,2.434158812
0,0.2377548102,2.511131991,0.6965153805,0.5531271702,0.2622656154,4.990808448,0.09232403284,0.5184035296,1.020875036,0.2140610319,0.2140610319,0.1846480657,0.4938927244,1.571551125,7.230279015,0.3983005842,0.04534498958,0.9240573553,0.0269618857,0.01634053679,0.01102986233,0.002042567098,1.804812288,0.2426569713,1.158544058,0.04411944932,0.4428285469,0.006127701295,0.04820458352,0.3170064137,0.6773152498,0.145022264,0.4706074595,0.3382491115,0.04085134197,2.93271784,0.06617917399,0.02737039912,0.1282732138,2.830589485,0.6221659382,6.500265534,0.4530413824,0.8582866947,4.733444994,0.2953552024,1.118509743,1.564606397,1.122186364,9.840679766,4.11536419,1.410188325,0.8415376445,0.7843457658,3.436414886,20.56987622,7.796478614
